order_id,customer_id,product_id,order_quantity,purchased_via,order_delivered,order_returned,order_date
60f3a55a-074d-40a1-9bc3-1c88fa8679f1,88553923-b5d4-4763-870a-b9716bc9ae8a,79993a83-78ec-4418-ae23-9409faba212d,409,amazon,yes,False,2021-07-21
b2fa814c-9ce7-4627-a459-9e60fc08bafb,e7b12851-0684-4cae-8af8-e457a0d4c56f,4af093cf-9139-488c-b196-ba105eb52cb6,373,website,no,False,2022-08-19
ffb31207-1891-43f5-bc5e-0523c2baf2d9,0a480f17-88be-4fa4-99cf-182adf972229,72c14485-bdf0-4d86-8fa2-6801083f8e1d,322,in-store,yes,True,2021-03-30
69299cfe-b02d-4e2f-91da-22a9167899f6,3dc277e3-3410-48e8-9aa3-d90aa360727a,03d25ff8-8727-451d-912e-f17088c21421,80,amazon,yes,False,2023-12-29
48d08c65-5cc9-4965-9693-9787f9b9e75f,e266e2fe-9f46-4c0f-9bc1-bb774b21e2c8,a45f3c3e-50d1-4e9c-b162-fcb45a20caea,156,website,yes,True,2022-08-22
cb0865f7-f36c-486a-8a03-0360aa73a8a9,bb91043d-a045-4a30-8ec6-11b34b66f7f0,7f4eb721-671d-4543-807a-d0d47fd02646,475,website,yes,True,2022-09-14
7dc043c6-408c-4bd8-a7e8-cff7f498dd3c,1ef93a1d-bc27-4ac6-a161-f9af38fd9198,c593873b-82c6-4312-a15d-74095b6511ac,907,website,no,False,2021-09-05
f1710b47-3ef3-4111-8ecd-39a635c5be0e,fe599e8c-c7a2-4480-ae41-7a1e955cd246,a6c9d7e0-5795-49c3-8999-36e898e9c42e,299,website,no,False,2023-05-16
6fc915b5-1d53-4306-8132-43f48579bc49,7f89b2b2-bee1-4eb4-aa61-5198c3037f08,59184552-1d7a-41f3-891c-8398672e491c,47,website,yes,True,2022-03-06
bea7dda0-8b85-43b7-9959-309541dd0a7e,a1ce0023-f35a-44c2-9023-3b7d78c213d7,0f194bb8-f58c-4957-a506-0112a2c86907,754,amazon,yes,True,2023-05-24
eef659b1-4c36-444f-8762-86d46f206af2,1cc4c045-d3f1-4e11-b621-3a7d4e053af2,ad5f81be-013e-46cb-a52f-2a02d7aaf381,137,website,no,True,2021-12-20
d6b6d49c-46bc-46e3-908e-8c078de589d8,681272a3-3dd5-4115-9837-054456d26d8d,e0e2267a-4ed7-411e-8389-f6ef639d4e8b,317,website,yes,True,2023-03-09
832ad854-43a0-4430-ac14-391edba36fc2,f9291959-d36c-4c8f-ad7d-5c8362f79e21,555fc9cd-bb06-4f83-93ba-5134ca7b7eb7,965,in-store,yes,False,2022-01-30
71f1e4d2-d2d3-4603-b054-c6a45b4a7225,02a66a16-dcc8-4b54-928e-bee956b73fa5,3e28665a-491a-44cd-a9db-d3115aeeaa59,812,amazon,no,False,2021-11-05
b6efb691-ccbb-4d47-aff3-e9f2cb6c6b3a,c140850f-e3ac-4475-9075-5db642c200a9,f874cc3f-ab19-42d2-9f79-e769e93f6d71,788,website,yes,True,2021-02-13
26d80fcb-83e6-4bcc-b4d8-999592638d21,e1bd2bd3-dc50-4f2c-a5a9-23d3a8820c79,d821e526-db53-47fa-a35f-c81d1bc2c179,190,website,no,True,2023-01-07
44346f0c-9cc4-433c-afca-2b9e87767619,a7d4a432-b0e2-455d-802c-83fe59540a46,8d283899-1307-4d8e-ab41-8d7b12a319eb,454,amazon,yes,True,2022-01-19
bcd642c2-9c91-4cc8-91f9-fcaec32ffe55,19a8f36f-e63c-4761-9e3b-23f363b860e0,2222b414-9106-41d3-8102-28d7e7449dd5,242,amazon,yes,True,2021-09-20
a2aaad99-83f3-4446-b807-32839ab930e5,60306d5e-cc86-4377-92ac-8c38553d1fb0,c876f479-0c11-4b09-85a5-16f2f8a19ed3,488,in-store,yes,False,2021-01-08
ddcc7eae-a38f-49b3-bf57-8382f6a26db1,5a08d73a-8594-4774-9654-c9bbf64c9ca5,4f9d52b1-bfe9-4658-b997-27ff61c36866,354,website,yes,True,2023-04-02
a650fb51-2f3e-4898-8d32-b29f4372797f,b752e215-53b0-4686-9a82-87c3c89a47b5,49cd91e9-5fa0-4f40-986b-a2a8c05ba3bc,33,in-store,no,False,2021-09-14
4c91f597-ee9f-443d-9084-2944d3dcf4c4,b8cf8c6b-b993-4a5c-ac0e-57cbbce08bbe,720d9de2-7c97-4288-b066-0ff463747f2a,73,in-store,yes,False,2021-08-21
36e6d1b0-8866-471f-bb3d-f3fb53a81446,e4399fc3-688f-44ac-95c9-ef16a11bcc1d,3ebe9c4b-3c20-4f67-8402-6a3819e32e27,343,in-store,yes,True,2022-11-02
75711a60-7a0a-4388-be42-b7bd42450f65,75febfe5-3999-4203-9c78-c101ca676923,6fb9548c-edae-4418-929b-59c4d6275234,161,in-store,no,False,2021-02-12
27540edf-b725-4117-9a3a-a83a6dc6f6c8,32716e78-5346-4e31-a5b4-9ffd99ec9b1c,38e6bd66-4200-449d-9e94-a8797087307e,920,website,no,True,2023-09-24
5dafd306-b7d3-43b3-9d47-bd4ab9e5116e,57daedbc-f567-4d60-b74c-eb96ba335522,f512e763-d53d-4507-889f-b16bcc5d49f7,876,amazon,no,False,2021-09-26
d0cbcdea-5c9c-4bd6-9148-80c6768f94df,40ae699b-d196-4cdf-9610-afd31dfdfd80,55998aab-c166-46c6-ae9b-368ecb3804b3,337,in-store,no,False,2021-12-04
93c87ca7-0641-411a-aacd-1af85f6c509a,cf6f1bd1-6b30-4b1d-b0f7-9f73226fce9b,1724a3c5-1153-430e-84fc-209d6769fb73,469,website,yes,False,2022-12-09
25482a45-87e2-412d-b1fb-53e2066ed132,82feb17a-4306-4cc2-a304-853f0a6ef2dd,bd962c45-e9e8-4530-8e99-ce494a7c9d32,487,amazon,yes,False,2022-08-07
a7fafa97-523f-4e53-971e-e6b0de614dde,f50a89e1-75a4-46a8-a8fb-af7b914e162a,eb792de5-7cfd-49b4-81cd-a14f26916863,877,amazon,no,True,2022-11-23
4654dd7e-524f-4adb-9933-c710c93f3cc1,cc0c89b1-ac7d-4d37-bfd4-6d6a0adfaffc,7d6504e0-3f42-4fad-9ddc-eafe67550928,657,in-store,no,True,2021-03-03
00da3208-0725-45c5-8503-c7cad6f99321,3dea25d1-c718-4f08-b76b-9a4046a52c28,550313de-9984-4cfb-928c-385fe6780c68,90,in-store,yes,False,2021-06-06
1dc4fb4f-fc69-4bd0-bbc2-b483ee14d73d,d0aeaa97-25e4-4cfa-9c72-b02a1cf5871f,0b0fbb22-8ff8-42fd-ac40-e79d115656be,435,amazon,yes,True,2021-11-26
f96f50ab-ec05-4935-9c9f-d1ab14518174,7b6d7c2d-daff-4bf1-9b5e-a02eda3d9242,03a53ecc-ebf4-4d6f-8cb5-9cc70a556cf0,650,website,no,True,2021-04-02
22d90925-4176-4a4c-80a9-4066e5d494ef,f1445c7c-767c-4384-bcdd-8d52070f0129,996aaa0d-3b7e-46ff-ac81-875d561462b8,921,in-store,no,False,2021-04-24
e5a8403a-927d-4840-ab98-874d05026f8f,8c0dad88-ef99-4504-b092-9d9576109a2f,55c09918-f038-4b61-abba-e116053e3c52,411,in-store,no,False,2021-11-30
8ad69834-05b6-438d-a1b1-ea9044eba4ef,1f290e4b-8f50-4add-a0ff-6a0b792ed56f,bfb36af1-d41c-4b43-8d37-ee05e23a255f,377,website,yes,False,2021-02-18
3b063bac-e538-4140-9f48-8b16c18a0c23,82feb17a-4306-4cc2-a304-853f0a6ef2dd,45b12f5d-abdb-4f27-8e06-cf0f91430983,2,amazon,yes,True,2023-06-29
835e277d-4527-4bd2-927d-fea62cc9ae61,af35a112-b389-40fc-9913-83b882d1ce59,03d25ff8-8727-451d-912e-f17088c21421,684,amazon,no,False,2021-10-23
ec688f14-cc2a-4464-9079-35075cc73b7a,b27d693d-7de6-4fe9-addf-6c833e3a7dd7,6fb9548c-edae-4418-929b-59c4d6275234,217,amazon,yes,True,2022-08-17
bbfa4710-bebc-4cd4-90eb-24b05066f25d,b8f65ebe-0d33-4dc8-98ed-fa929db1017e,3dc4d07d-0176-4956-b116-d2c8a5f1444e,231,website,no,True,2021-01-21
05ac2d12-da9b-4354-ba8f-a4c4f83ddbaa,818a75af-d87b-4018-8a28-12b774134bb3,5b508d8a-5460-4832-9d56-af165ce90c1d,397,in-store,yes,False,2023-02-24
362b2d4e-2431-4b0a-bc68-049cc1fe72be,40ae699b-d196-4cdf-9610-afd31dfdfd80,d198c838-fbde-4b27-952c-6de60c9f7857,928,in-store,yes,True,2021-01-05
3fb21b96-bafc-49e5-afa4-b40ce284c25a,5235a21f-9a76-444d-a8d7-c82c5be7f539,38abdfa5-f3a6-4e6d-b1f6-13a08a220244,156,amazon,yes,False,2023-12-02
42a1fcbb-34f5-46f6-9060-4593d527bbcb,838e90ca-7c91-4f0c-998b-331f382cfb16,e0e2267a-4ed7-411e-8389-f6ef639d4e8b,623,amazon,no,True,2023-05-13
3ad8ff90-f81b-4e14-8434-87af966ec6ce,ff4316ac-60dd-4399-b475-336a332dce26,1576c65e-ca0c-4a61-b571-eb3c9e323163,557,in-store,no,True,2022-10-20
77c57589-3100-4517-9259-c9b9a9f58ef3,31990243-88b9-457f-b778-3164d6efaeb5,0e138b5a-3393-46d9-84a7-26158231c174,401,in-store,no,True,2023-11-20
995043ec-150e-4abf-8829-6d21df129b43,f21c429d-7f31-47fd-aca6-0cb9820d762f,34b74855-def3-469b-93f7-1feec73370b4,4,amazon,yes,False,2021-07-17
c15a29e5-82b8-494d-9fe3-d7bdd07cae6c,245d4367-c905-4a4c-b5dd-b92cf1794a74,42ce85ce-a2f9-400c-a56c-6f3289aa2977,264,amazon,no,False,2021-10-12
7b583a1f-95e4-4af6-8806-13028675b0d1,6e0b932d-91bb-4489-861b-f0135ca61b01,ca4202f6-7b84-4e50-b572-6da6cac2e189,919,amazon,no,False,2022-06-26
28d71512-255f-4ed1-9fb0-b073404929e3,0c67baf4-e465-45ab-8705-6d30424d1e78,3d383b8b-f151-4e5e-98b0-cf1c2d55f4e5,905,website,yes,False,2022-01-23
fe4301ef-86c3-4e44-8f18-974d5010867f,b2324242-b95b-4c7c-868a-581184226dc6,69aa8045-9bfa-47f4-a7d0-288b1883f9c0,297,amazon,no,True,2022-12-01
6de5b63d-6305-40ca-9057-ad82562cd288,240385bb-ec14-452b-9a11-000aa1675020,c1d78fc0-03d2-4c24-87b0-a3c54ba867f6,113,amazon,no,False,2022-04-12
a5ebfb82-4960-4bdd-9b5d-75b7654cebcf,98e546f4-5cf6-4ae2-8c69-db1bba654467,3dc4d07d-0176-4956-b116-d2c8a5f1444e,889,website,yes,False,2022-12-09
dff96db2-b6db-43e5-a5ee-629c39c33c98,ed9750c6-f0db-4fb7-b7d9-9290388902ba,07dbf1f9-a510-4677-a02e-cf2ea8e793ad,507,in-store,yes,False,2022-10-21
d1c9977c-8477-4846-9e8c-021d9b2ed385,fcca7b72-2ffb-4c82-bea1-b00afbe26d04,a2630220-5c55-4b08-b57e-0bd0eadbc1b1,188,in-store,no,True,2021-06-01
2da34eaa-0350-42c7-93bc-cbb14e351045,acd85c40-2176-4762-baac-315d89d1bf3c,87850115-8d5b-48e0-bdec-5e6cf7ad71a7,354,in-store,no,True,2023-09-07
bb4f786d-b025-4bba-a319-6510ca1f82a3,5a69a706-5697-4197-8390-77bcf3e46254,a09aa3e9-fab3-437c-b4b7-2af101508b82,365,in-store,yes,True,2022-02-09
5df6851f-8599-412a-b044-61d45f98688e,407e0788-2aff-47e7-ac04-a4173f29f812,05766da3-3cf3-4761-9762-ec07a4fa9b3a,628,website,yes,True,2022-11-20
50ffaab0-a232-4295-99ef-61ccec4df350,57daedbc-f567-4d60-b74c-eb96ba335522,2008394b-bad0-4f91-b628-7de107c17f42,614,in-store,no,True,2022-07-30
f3341163-b9e7-41f9-ac66-adfa8aa0329f,2652ef6a-aa9f-4d40-9aba-293a015b365f,81cf95dd-a055-4a39-8422-9af437528f56,691,in-store,no,False,2021-09-18
26098165-b6ad-4991-9a28-bba85710b6d1,043b0c6d-6e39-4d69-bd1d-a35f35999c2a,0295afcf-0aea-4eb1-af7e-ca706d600519,431,amazon,no,False,2022-11-23
593d0e71-f027-4cd0-a217-e1e18615e3d8,4fe08e6f-2881-4d44-a790-5008420c1db2,8542bfa0-2e69-44f4-a087-befd287b69eb,264,amazon,yes,True,2022-01-07
1dacf997-12c1-4581-97e5-e20d120781cb,fe91f895-6c78-4f60-9b3b-79a8a8d99a6a,2dfee7de-e5a8-4072-8ffd-beb8d435d512,799,website,no,False,2023-09-13
56b7b27f-33a1-46d2-8ddb-094def4a0593,e266e2fe-9f46-4c0f-9bc1-bb774b21e2c8,aa94c77e-1705-4152-97d0-83daf7a823ec,84,in-store,no,True,2022-01-19
116bf7cf-49d3-4b1d-a979-b3417d866d99,89adda01-25e9-4bee-a95e-6bf9303d6f30,a8558307-d32a-4ee9-b4f5-44f443bf5a95,238,amazon,yes,True,2021-02-23
656cf875-3eec-4e99-92ed-a59292050b97,d454ca82-cd67-40af-a993-d59c5fd22fc5,18977931-39f5-4312-993a-4a5e91cab0af,235,amazon,no,False,2022-12-11
af57fd02-a1b4-48dc-a567-172416423d2a,1d776c53-c19f-4a2e-9e60-823d337f4e49,d4a78e38-c682-4606-8d6a-e0fe55443b9a,244,in-store,no,False,2023-05-29
702f8d55-59b7-4174-9799-daadd40f8332,5d920992-e0d7-4431-9e2b-5c8af209c7da,02004c93-a6b5-4954-b450-72c3af5a4ed3,945,in-store,no,True,2022-10-16
0607bc38-f0ca-41ac-9523-b72f44238c69,213898a4-1182-494f-a544-60ec1669e1ff,c231dde5-8fc2-44a9-8cbb-2e3c41df2f94,269,in-store,yes,True,2023-05-09
660371a4-b3fb-4e72-82f3-7b51d2ccaa23,cbe44a29-3307-4321-a972-47eca70c8348,49cd91e9-5fa0-4f40-986b-a2a8c05ba3bc,728,amazon,yes,True,2023-05-08
055dd924-8d8d-4485-8c63-345377bcaa2e,e29c2588-5925-4589-bce4-7b1d41accf25,312fd169-4511-44cf-9717-0633b73a2095,197,amazon,yes,False,2023-05-12
55cb37e9-4fe2-40ba-b916-374ce97f0b61,9b302a49-377b-48c3-b132-3e88ee17a244,67cc0c6f-d2db-4823-81fb-e329af75b794,352,in-store,yes,False,2023-11-09
7dd5ded4-856a-40cd-983d-73a80c8f9388,2c5ce7bc-638c-4ca8-8bc3-b2ff7575b079,7eeefeb2-1e8b-47cc-b5c7-d1b79f5e387b,880,website,yes,True,2022-01-15
6c9be747-277d-4166-82a6-bd334a2bce2e,c9519282-14cc-46c4-8edc-07ce5e9484de,bf073c7f-68cf-4365-97aa-2dcaab5f0b42,617,website,yes,True,2023-10-02
b088f85f-05a7-4e32-b85a-2b4c1651dbf1,ffad3f7a-f7d4-4d66-b740-9d9326b72ba5,a6e627e6-c64a-4fef-91b4-1eb2f46e86fc,252,website,yes,True,2022-04-16
9f7b4618-1329-4b43-9783-16431953f776,d18ecce2-cc99-44a2-9ade-3fc5f2834116,118b02e9-1347-4935-856a-c9a09909f9bf,479,amazon,no,True,2021-09-21
529df681-bff6-48ee-ac10-6a4a8243df15,78a64187-8d13-4be3-8618-748b2d5e9c47,1edf39f5-9462-468e-ba29-6077d37b402c,116,website,yes,True,2023-11-07
4ab9921d-cf8c-4ad4-a426-f4c65affd8b2,869a9276-9fad-486b-ac49-ec7d18d7b268,78f6bf7a-0718-40e2-9d4c-f62e44ceba18,156,amazon,no,False,2021-06-06
d96d9e28-7821-426e-9416-3db598d5b593,2212e1a5-9972-41cf-9257-66bbbf7e5710,7f9c1113-2100-4188-a6fb-8adabc3c40ad,617,website,no,False,2022-05-25
5e0206f1-7d67-4745-8acb-7678b7ef2b17,fcd0cea4-72af-4388-8ccc-228fba3834d9,c864984d-7e03-4d7a-8f3a-b0fc9faa4390,324,amazon,yes,True,2023-09-09
c28c1a95-ceef-473e-a123-e4096feaf3f7,4c0a8c11-0d33-44b7-8b6b-5a29ed17740d,3161402b-1858-4c3a-8664-cf07a95f3742,14,amazon,no,True,2021-10-22
9b9983e5-bd4f-4e1c-ae0c-5073914b7d89,d345c81d-fd93-4f75-bd70-d78576eed7e7,e5b9e958-df9b-455e-80f4-02ef1501cda3,130,in-store,no,True,2021-08-03
19fcbba9-b441-4ebc-903c-705c023cb64c,b401677f-4b4e-48e9-9fff-380e9a63c0af,4fd2025f-223a-4652-abfd-5e1694044db6,480,website,yes,True,2021-05-11
770be4ea-c08c-4203-a54e-6f3a6d5576b0,b015bab5-b4e3-4368-8e06-70b50e6120c2,c5bbfb06-3af5-4001-991f-4d33887c6ae2,999,amazon,no,True,2022-01-31
e30d26ad-ddca-49b0-8bb6-12e502f8383a,03eefa98-ce39-43a9-95f2-d61596311fac,c5bbfb06-3af5-4001-991f-4d33887c6ae2,455,website,no,False,2022-04-07
ade7b5a5-67f3-4a00-86de-5453290edddc,b6592f3e-4343-404b-b12f-fe4406ef21ab,feaae2f8-07ff-4ee1-80a3-90e5e3f2fd81,679,amazon,no,False,2022-12-24
70be477c-e2af-4185-b34b-d2eecf10bb80,869a9276-9fad-486b-ac49-ec7d18d7b268,f36d6c05-ad60-4d0e-bf87-8b58d5cc1f1c,808,in-store,no,False,2021-04-22
7ec692ad-fd3b-45b2-903d-594806ad8b0c,ddf4652a-a8bd-4704-8b50-62d44649835c,c575e945-b801-47ca-8610-bd32a3eb5c22,642,amazon,yes,True,2023-07-30
bb102751-a7af-4fbb-af5c-e3af5f244509,379a9d50-5094-41e2-a42d-9ec1a7e27bd2,7cefcb38-1236-409a-aaf5-4dd49bc7aea5,516,amazon,no,False,2021-07-06
fbe1627b-ce21-49b8-b80c-2af71cb12f51,023f2131-9274-453d-87ad-49d25f944687,c8d4b8dd-ff3c-432a-b383-b06a7afc394d,439,website,no,True,2021-03-28
6d134f39-d220-418b-8fc1-8d89c61ff561,e87bae99-714b-41c0-9cd4-5cf418c4355f,0b0fbb22-8ff8-42fd-ac40-e79d115656be,40,amazon,yes,True,2023-11-30
e5c7130e-0f6e-492e-90c7-1356f93ee240,1cc4c045-d3f1-4e11-b621-3a7d4e053af2,cebc4d1e-51a2-4183-a590-18b76e6be25d,238,in-store,no,True,2022-07-13
5874c80a-806b-48ce-880d-3ad1c1dc3b68,e615861c-6c8b-4226-bdaa-3bef2ab4cd86,1688f06e-b50c-4c2f-bd36-a99f7e6e4792,674,website,no,True,2022-08-31
28ef0e09-055d-438c-b14b-1578359c7a66,51a295ac-f02d-4df4-bc55-248d285a8838,dff89eff-8dc6-4652-a412-93d75698b7ab,192,website,no,False,2022-02-04
061103eb-1e05-4b7f-aa30-8e6fb1ce0748,e20fe1e4-94c7-420c-ad96-60d0c8d23534,c5bbfb06-3af5-4001-991f-4d33887c6ae2,873,in-store,yes,False,2021-07-11
08d4a1ce-412b-4dca-8133-e8e33962914c,9b26d24c-05b1-4632-b5ef-338522581e91,568aa252-487c-4d2e-b2e1-544a9b5c5e1f,11,website,yes,True,2022-11-20
d8c3af02-c496-4574-84ad-49e76e3333d7,c69dea10-6dfc-4550-a358-642dca9682c7,0b0fbb22-8ff8-42fd-ac40-e79d115656be,209,in-store,yes,False,2023-04-25
7cd33366-4ace-48f0-bf19-70e22d4aae4d,c9519282-14cc-46c4-8edc-07ce5e9484de,4f9d52b1-bfe9-4658-b997-27ff61c36866,979,website,no,False,2022-06-28
86805ddb-e841-48cb-8e9e-167b615cc00c,0c36e5e2-5f63-4e24-bfcc-e04f66a2d238,03513032-3c8b-4037-b830-bfd0d19b4862,977,amazon,yes,False,2021-09-27
87bb6d9e-9304-4ad4-b45d-941794e92376,a0b81f7c-944d-4fa9-b127-cf0fce9e38c5,81cf95dd-a055-4a39-8422-9af437528f56,22,in-store,yes,False,2022-12-24
9fde3a92-4e21-43e3-b187-3e5077b94685,fdead008-baa1-4877-aaaa-6cfc55b4f109,463c2463-3099-47c1-9ff8-a47c7ca170e0,120,amazon,no,True,2022-01-19
2d46a37e-f528-4084-961a-9da4e60d3bf9,ebd4491c-3d9b-474e-95e6-31fb6d85eb66,3ebc00c6-d61d-434b-ad62-94b7e4f0495f,333,in-store,yes,True,2022-03-28
4c856b72-2997-4fa8-af78-9cebef642848,550cbd24-8809-4522-b214-f109b71955e9,2e584bc4-e07a-43f4-8f4d-7f1baa4dac0e,758,website,no,True,2021-02-12
b5e8039a-7aad-4503-b0b7-f64bbe83fa1d,e4399fc3-688f-44ac-95c9-ef16a11bcc1d,53dff4d8-9462-474c-967a-c42777cb891e,201,in-store,no,False,2023-11-24
c36593de-629a-4b20-be2d-d72306c25088,41865459-2331-4c6c-8398-1a29c3a750c2,de058ff2-b129-42af-bced-28af7f651601,971,amazon,no,True,2023-01-24
13efe08f-922b-4142-b2f4-10f721671af1,a26b0fd3-0d12-4317-ad06-fab73e9dc7f0,03a53ecc-ebf4-4d6f-8cb5-9cc70a556cf0,242,amazon,no,True,2022-12-07
3db46f64-d89e-493d-a716-bcc7f3ce2e14,f10033bb-3af5-4753-abdc-3882f53d83b9,6cd16f01-441f-4508-bb9d-a4dbd056673d,572,website,yes,True,2023-11-16
0bc77ec8-0568-4e51-9ee8-6d0ada654b94,a231c823-5bdf-4ead-aa05-16bce23f67b0,268a6619-c4be-4703-b629-22c652d80a01,295,amazon,no,True,2021-03-16
d3326c24-c1eb-4055-8c29-2741b5faa0e9,c9ac0e47-c257-4f47-bb41-d18c7a82d796,8c7f54aa-41d1-4bb9-8126-3ecee8c3772e,906,in-store,yes,True,2021-04-22
59cc9d51-242c-4737-b0a9-b533f4c53409,94ceb7b3-153d-4c13-8177-1f25886e3d18,3b79a6bf-b797-4c5e-b92a-b61521266e35,698,amazon,no,False,2021-11-13
80ed2a81-a384-4b2c-9d58-7cea2aaf2fb2,e280e0d6-5810-4c01-9702-42f46764494a,3ebe9c4b-3c20-4f67-8402-6a3819e32e27,747,in-store,yes,True,2021-10-01
2cf6da94-43d9-40d5-8a9b-f15c147dc3fb,a6f0b16c-93d9-4990-9b99-c83cca08dc23,bd86c63e-ecd5-4079-a1d8-f8219040d445,195,in-store,no,False,2023-10-02
7f7bd9e5-6af0-47cb-acb1-8e4474db34ce,b142e340-014c-4d48-8df9-eac4f90bd143,003ba12d-26c5-4fd1-be9a-6cfe8b11d2ee,75,website,yes,True,2021-07-24
8fb8bfce-7cdc-40b7-801e-3a8adec263b4,66e2f09f-bcd7-43ce-8952-7b7ff5185259,b71bd306-4fd9-4497-b7ea-e50d249c053d,717,website,no,True,2023-01-15
41f23bae-bcd6-4e26-99c9-ca9994ba7463,cb71fb1b-59f0-4361-941f-a60373b51c96,5ccdc54f-a4ee-4b19-b2d7-8eccd59f6c62,525,amazon,no,False,2021-04-25
5c411f4d-2a64-4ebd-aa40-347186258a8e,a025a0e9-a137-4700-a7cc-b1ea8736c2e2,21e97100-01fa-431f-8bb6-8beb0dcff022,460,in-store,no,False,2021-01-22
e27587af-d8d0-4512-b346-67b296e0ac1c,0e1ba222-9a49-4665-9ea4-e1df9fdcb8d8,67531d85-da84-479a-8f82-844baa279727,776,website,yes,False,2022-05-19
47ad8467-4812-43d4-9ae6-0b179707646a,8be8d56f-d150-4056-87ea-b00c530ee7e5,0e7ac1a4-3595-4825-8355-0ee4dcc443df,393,website,no,True,2021-08-22
f16c974d-c265-4590-afab-89a4c43a84c1,4aa17f90-5a01-4f09-ba77-a25023c0edd7,78f6bf7a-0718-40e2-9d4c-f62e44ceba18,416,website,no,False,2022-04-05
699da1b5-c105-4d39-b080-194f578d7a86,6862e940-3ef9-43cb-98a4-672a20bef0f2,d198c838-fbde-4b27-952c-6de60c9f7857,769,amazon,yes,True,2021-02-24
0631fde6-2285-4511-8ce9-81fdc1832f3b,e1bd2bd3-dc50-4f2c-a5a9-23d3a8820c79,f0b03334-2e22-441b-b9a0-ff45b579c79d,259,amazon,no,False,2022-09-10
20f1af58-fd52-481c-9fda-e99fd3413d87,9c19cd7f-6021-4c2e-8d22-932493d4a4b0,bab3625f-8175-4dfa-8876-e707601e4796,608,in-store,yes,True,2021-04-04
2b158125-8859-4798-aeb0-658be1a8cf9e,170c136d-a1c8-45f3-b05b-8c557f69d6a4,edfc1fb8-67b5-48aa-a174-ffd619ded49e,330,amazon,yes,True,2022-05-17
145abb43-c593-42cf-ab99-ddd7f932b46c,a3800a1c-bd2c-43b9-a3d5-cf1b4eaf10bd,7a82349d-30b4-49ed-a7c2-863cfba3b344,893,website,yes,False,2021-12-22
5d099370-beb1-43a2-aa03-05d433869f21,e1462b23-da4b-4898-a8fb-0f90e8469128,e6bded59-00fb-4491-b621-5243bab9ae19,226,in-store,yes,True,2022-11-26
6454c946-e1af-42d8-84e0-51e5d5fa5c2a,d628d5d6-981f-4bba-b87c-11a52eab4254,0e240960-3517-4f18-b022-14bd205d8afc,723,in-store,yes,False,2021-02-07
ca2a341a-9720-466c-9bdd-d94a318ca482,e29c3463-1f79-44d6-b7cd-ea2596a18b36,2f7c16ed-72c0-46b1-8176-296d9273df7f,248,in-store,yes,True,2022-10-29
eea7e3f7-bb25-4c5e-8484-8bcd4b077ea2,550cbd24-8809-4522-b214-f109b71955e9,bca8b32e-2275-4e24-b75d-96bfdc269c33,864,website,yes,False,2022-02-24
7a2d9240-a100-45db-9cf7-9f81c0d55913,d2b11181-8921-4e66-8a92-fdb9755f866c,ceca53f7-47f1-49b6-a15f-c7e0e6ea58ee,953,amazon,yes,False,2023-02-14
4e49477c-6d2e-4bab-b292-87804bc79f82,d1647cd3-e029-4cf3-a0e0-1b36c5d5aed5,6dd6e908-07c4-4166-a061-53c73899d511,671,in-store,no,False,2021-02-09
2ca80462-2305-427d-a607-e8dfd162c3c3,5b707f30-963c-4ae4-8879-c6b254b9ea51,ef1c6455-7cf4-4428-abea-65b532a44240,413,amazon,yes,False,2022-11-05
d3f77628-fac5-4e44-94bf-dd5d9cfb6af2,69a95b19-0a20-4309-92ba-ed717ef95c34,bbdf6093-1918-4223-91a9-89e4faf38b50,120,amazon,no,False,2022-11-16
69b3ce28-cadb-4c1b-bf92-c9af55e96b88,883d1ca8-14ef-4e17-8cc2-e06283a0f8d4,3d383b8b-f151-4e5e-98b0-cf1c2d55f4e5,427,in-store,yes,False,2022-06-26
93b699d4-2d04-401f-ae5f-7080e3e1c85f,def426b8-5187-40af-861d-bf7a61c50475,a47b2259-2316-48ca-bc33-ae70d8f6f9b2,652,website,yes,True,2022-10-22
807fe0ee-2589-43a9-a6d7-f81cce1cce38,4e6b6a53-686c-4701-a059-22acc74bd4f6,13c826b1-b63d-4824-9f05-0e9c8c61318a,947,website,no,False,2021-07-07
24f115d6-5d06-4357-819d-e76aa3656a58,406a1485-2c08-45cf-a4e3-bd16ccc89877,10d5bd0b-3d4f-4fc3-9957-3022b8f08928,671,in-store,no,False,2023-08-30
a66ddf16-152a-4bf2-9c40-52c086e9a5c2,036898f2-0385-4e6b-995f-83a2d23697e2,550313de-9984-4cfb-928c-385fe6780c68,521,website,no,False,2023-04-03
ba232bf8-dab0-4a5f-ad75-665f39cabbae,4c0a8c11-0d33-44b7-8b6b-5a29ed17740d,6d2eb305-083e-42da-a3a5-5bb2e6f28181,500,in-store,yes,True,2022-10-11
68896f47-0cec-4e4a-a7dc-9b6b11bbbe9c,bfc5b9a4-e3ea-41e6-b2c7-ed568ba7c29f,87eac650-1931-4413-9b50-da83e5ba31ce,966,website,yes,True,2021-02-17
474bf28b-4e6f-4538-a683-7ce2d53c967b,e87bae99-714b-41c0-9cd4-5cf418c4355f,ab189578-3dba-4c24-9264-77ad4ff213ea,398,website,yes,True,2021-08-18
c9829302-eb13-4abb-a2bb-afa2338e30ea,0be2b016-cc1c-4118-b741-4d986c7ae3f4,6da3caba-4f26-48fa-b4bb-aca6364850bd,782,in-store,no,True,2023-04-13
